"id","sentiment"
"10073_7",0.5384615384615398
"10074_3",0.5323049861308449
"10074_7",0.6161288140179975
"10075_10",0.6487382450443151
"10075_3",0.4858263987551599
"10076_10",0.6450849062986281
"10076_3",0.4313645896759365
"10077_3",0.4739868750422852
"10077_7",0.5883228468980461
"10078_10",0.6067248494689143
"10078_3",0.49827481225898235
"10079_1",0.4785873756850023
"10079_10",0.5899465530072404
"1007_4",0.5494215546986008
"1007_9",0.5835870374128963
"10080_1",0.4965157973073552
"10080_10",0.6516473851566215
"10081_1",0.5360259792977484
"10081_10",0.559772681144714
"10082_1",0.46661254312969447
"10082_8",0.5902848251133226
"10083_10",0.648535281780666
"10083_2",0.5484067383803544
"10084_10",0.6222853663486922
"10084_3",0.5140382924024097
"10085_10",0.5747919626547607
"10085_2",0.4396184290643406
"10086_1",0.5086259387050955
"10086_10",0.5735741830728652
"10087_1",0.4816318246397414
"10087_7",0.580542588458157
"10088_1",0.509167174074827
"10088_8",0.5843988904674934
"10089_1",0.545632907110481
"10089_9",0.7378391177863493
"1008_10",0.5519247682836086
"1008_2",0.5436709288952045
"10090_10",0.6473851566199866
"10090_3",0.5256071984304187
"10091_1",0.5016575333198037
"10091_10",0.5504363710168473
"10092_4",0.47791083147283814
"10092_8",0.5946147080711738
"10093_1",0.5219538596847317
"10093_10",0.6342601989039998
"10094_4",0.4912387524524739
"10094_9",0.7199783505852128
"10095_3",0.5044313645896771
"10095_9",0.5848048169947919
"10096_1",0.45998240985048505
"10096_9",0.6875042284013276
"10097_10",0.6383871185982016
"10097_2",0.5180299032541789
"10098_1",0.5187064474663434
"10098_9",0.5873080305797997
"10099_4",0.5355523983492333
"10099_9",0.6142344902239375
"1009_3",0.5147148366145741
"1009_8",0.6136256004329897
"100_10",0.636492794804142
"100_4",0.5446180907922346
"10100_10",0.6004329882957865
"10100_3",0.588931736688994
"10101_4",0.5233069481090602
"10101_9",0.6651106149786904
"10102_2",0.5504363710168472
"10102_8",0.6483999729382329
"10103_1",0.4323794059941828
"10103_9",0.5800690075096422
"10104_1",0.43610039916108634
"10104_10",0.6320952574250741
"10105_3",0.35403558622556075
"10105_8",0.6863541032406479
"10106_1",0.5004397537379079
"10106_10",0.5463771057438616
"10107_2",0.4918476422434218
"10107_9",0.6221500575062594
"10108_1",0.47554292673026305
"10108_8",0.6358162505919777
"10109_1",0.47439280156958386
"10109_10",0.7546850686692391
"1010_1",0.5272309045396129
"1010_9",0.6645017251877425
"10110_1",0.48007577295176357
"10110_10",0.596238414180368
"10111_1",0.408903321832083
"10111_10",0.6360868682768432
"10112_1",0.4525404235166778
"10112_10",0.72153440227319
"10113_1",0.49421554698599673
"10113_9",0.6446113253501131
"10114_2",0.49157702455855606
"10114_8",0.6197821527636845
"10115_1",0.4703335362965981
"10115_8",0.5861579054191205
"10116_1",0.4336648399972951
"10116_10",0.6002976794533537
"10117_1",0.41418036668696406
"10117_9",0.5871727217373669
"10118_1",0.39821392327988736
"10118_8",0.7214667478519734
"10119_1",0.5073405047019836
"10119_10",0.6115283133752806
"1011_4",0.5351464718219349
"1011_8",0.6048305256748542
"10120_1",0.3865097084094458
"10120_10",0.5969826128137488
"10121_1",0.4989513564711465
"10121_10",0.6447466341925459
"10122_10",0.5694472633786631
"10122_2",0.5031459305865652
"10123_10",0.6006359515594358
"10123_4",0.4481428861376102
"10124_3",0.4904268993978767
"10124_8",0.7297205872403776
"10125_4",0.5661998511602746
"10125_8",0.5802719707732914
"10126_4",0.5542250186049671
"10126_9",0.6352750152222463
"10127_10",0.6111900412691983
"10127_2",0.4826466409579878
"10128_1",0.5138353291387605
"10128_10",0.6265475948853273
"10129_10",0.6104458426358176
"10129_2",0.4748663825180988
"1012_1",0.5176239767268803
"1012_8",0.5061903795413042
"10130_2",0.5015898788985873
"10130_8",0.648399972938233
"10131_3",0.5399499357283012
"10131_7",0.6919017657803952
"10132_10",0.5896759353223747
"10132_3",0.5312225153913821
"10133_4",0.42764359650903266
"10133_8",0.6145051079088033
"10134_4",0.5065286516473865
"10134_7",0.6457614505107924
"10135_3",0.44523374602530374
"10135_8",0.7161897029970927
"10136_1",0.4229077870238832
"10136_10",0.610039916108519
"10137_10",0.6202557337121996
"10137_2",0.5658615790541925
"10138_10",0.5888640822677776
"10138_2",0.5080170489141478
"10139_1",0.5170827413571489
"10139_10",0.5749949259184101
"1013_1",0.5369054867735619
"1013_7",0.5638996008389161
"10140_1",0.5040930924835952
"10140_10",0.6079426290508099
"10141_1",0.5277044854881279
"10141_8",0.5511805696502279
"10142_10",0.6254651241458644
"10142_3",0.5120763141871333
"10143_3",0.4438130031797589
"10143_9",0.6218117854001772
"10144_1",0.5369054867735619
"10144_8",0.6606454231784062
"10145_1",0.4890738109735483
"10145_8",0.6209999323455802
"10146_1",0.5683647926392004
"10146_10",0.653474054529465
"10147_1",0.338948650294298
"10147_7",0.5826398755158664
"10148_1",0.5364995602462634
"10148_10",0.6778296461673783
"10149_1",0.4674243961842919
"10149_9",0.6394019349164483
"1014_4",0.4643799472295526
"1014_8",0.5178945944117459
"10150_2",0.5130911305053797
"10150_8",0.7263378661795566
"10151_1",0.5335904201339571
"10151_8",0.6074690481022949
"10152_1",0.499019010892363
"10152_9",0.6131520194844747
"10153_1",0.5507069887017129
"10153_10",0.5571341587172735
"10154_10",0.6072660848386455
"10154_2",0.6003653338745701
"10155_1",0.371761044584264
"10155_7",0.5580813206143034
"10156_3",0.5026046952168336
"10156_8",0.6132196739056911
"10157_1",0.4486841215073414
"10157_8",0.616534740545296
"10158_2",0.5289222650700236
"10158_9",0.6534064001082487
"10159_4",0.5764156687639552
"10159_7",0.6546918341113607
"1015_4",0.6069278127325635
"1015_8",0.6048305256748542
"10160_3",0.5214802787362167
"10160_7",0.6838508896556406
"10161_1",0.49841012110141514
"10161_7",0.5865638319464191
"10162_10",0.6218117854001773
"10162_4",0.5120763141871333
"10163_4",0.5590961369325498
"10163_7",0.67552939584602
"10164_4",0.5180975576753953
"10164_9",0.5793924632974777
"10165_2",0.5521277315472579
"10165_9",0.6623367837088169
"10166_4",0.5801366619308584
"10166_8",0.5883228468980461
"10167_4",0.5155266896691711
"10167_9",0.801772545835872
"10168_4",0.4837967661186671
"10168_9",0.6764765577430499
"10169_3",0.5220891685271646
"10169_8",0.6555713415871742
"1016_3",0.5542250186049671
"1016_7",0.5643731817874311
"10170_1",0.4451660916040875
"10170_8",0.5702591164332601
"10171_1",0.478384412421353
"10171_8",0.7105067316149127
"10172_1",0.5247276909546051
"10172_9",0.6360868682768434
"10173_1",0.47466341925444955
"10173_8",0.5986739733441594
"10174_1",0.4813612069548757
"10174_9",0.5789188823489628
"10175_2",0.5052432176442742
"10175_7",0.5847371625735756
"10176_1",0.504093092483595
"10176_9",0.6061836140991829
"10177_10",0.607807320208377
"10177_3",0.40477640213788085
"10178_1",0.48318787632771915
"10178_10",0.5698531899059617
"10179_1",0.32250862593870583
"10179_10",0.5490156281713022
"1017_1",0.5128881672417306
"1017_7",0.5285839929639414
"10180_1",0.4434747310736768
"10180_8",0.5764156687639551
"10181_10",0.5866314863676355
"10181_2",0.45572018131385006
"10182_10",0.6026655841959285
"10182_3",0.3678370881537115
"10183_1",0.29964143156755413
"10183_9",0.6862187943982154
"10184_1",0.39368107705838684
"10184_9",0.6137609092754226
"10185_1",0.5714768960151558
"10185_10",0.6488058994655315
"10186_1",0.46275624112035846
"10186_10",0.5717475137000216
"10187_1",0.4927271497192354
"10187_10",0.5960354509167188
"10188_1",0.5745213449698952
"10188_10",0.5568635410324078
"10189_1",0.4980041945741167
"10189_10",0.6261416683580288
"1018_4",0.5724917123334021
"1018_7",0.606860158311347
"10190_1",0.4891414653947648
"10190_10",0.5490832825925187
"10191_1",0.5175563223056638
"10191_10",0.6093633718963548
"10192_1",0.4902915905554439
"10192_10",0.63047155131588
"10193_1",0.5016575333198037
"10193_7",0.8871524254110023
"10194_1",0.5009133346864231
"10194_7",0.4532846221500586
"10195_1",0.39334280495230495
"10195_10",0.5888640822677775
"10196_1",0.48846492118260054
"10196_8",0.6341925444827835
"10197_2",0.4602530275353507
"10197_8",0.6610513497057048
"10198_2",0.5222244773695974
"10198_8",0.5878492659495311
"10199_1",0.4501725187741031
"10199_10",0.6475204654624194
"1019_10",0.5874433394222326
"1019_3",0.5229010215817615
"101_3",0.4669508152357768
"101_9",0.5503687165956308
"10200_1",0.4865029429673242
"10200_7",0.5565252689263256
"10201_1",0.6126784385359597
"10201_7",0.5749272714971937
"10202_4",0.582436912252217
"10202_9",0.6480617008321509
"10203_10",0.6214058588728788
"10203_2",0.49989851836817656
"10204_10",0.6867600297679467
"10204_2",0.5620729314660726
"10205_1",0.5338610378188227
"10205_10",0.5886611190041282
"10206_4",0.5680941749543346
"10206_8",0.6356132873283283
"10207_10",0.6065895406264813
"10207_3",0.5264190514850158
"10208_1",0.5116027332386184
"10208_10",0.6188349908666545
"10209_1",0.5120086597659169
"10209_7",0.5438738921588538
"1020_2",0.5496921723834666
"1020_7",0.47067180840268064
"10210_3",0.548947973750086
"10210_7",0.6089574453690562
"10211_4",0.5174210134632311
"10211_8",0.6405520600771275
"10212_4",0.497733576889251
"10212_7",0.5145795277721411
"10213_4",0.5572694675597063
"10213_7",0.511061497868887
"10214_10",0.5687030647452824
"10214_2",0.5320343684459793
"10215_10",0.5658615790541925
"10215_4",0.478722684527435
"10216_1",0.5082876665990135
"10216_10",0.5716798592788052
"10217_4",0.4398213923279898
"10217_7",0.5770922129761192
"10218_4",0.5696502266423124
"10218_7",0.5728299844394845
"10219_4",0.5404235166768161
"10219_9",0.5275015222244785
"1021_2",0.5024693863744009
"1021_7",0.5983357012380772
"10220_10",0.6216764765577444
"10220_3",0.3796766118665867
"10221_2",0.4736486029362029
"10221_8",0.6004329882957865
"10222_1",0.5409647520465475
"10222_8",0.6117312766389297
"10223_10",0.6222853663486922
"10223_2",0.4867735606521899
"10224_2",0.42561396387254025
"10224_9",0.5490832825925187
"10225_1",0.5039577836411622
"10225_10",0.5894053176375089
"10226_10",0.5734388742304323
"10226_3",0.5510452608077951
"10227_3",0.5199918814694552
"10227_7",0.5466477234287274
"10228_1",0.4872471416007048
"10228_10",0.5567958866111914
"10229_10",0.6384547730194182
"10229_2",0.5354170895068006
"1022_10",0.6031391651444435
"1022_3",0.5383262296191069
"10230_2",0.5172857046207981
"10230_7",0.6087544821054071
"10231_4",0.520600771260403
"10231_9",0.667410865300049
"10232_1",0.4895473919220633
"10232_10",0.8078614437453507
"10233_3",0.5693796089574467
"10233_7",0.5574724308233556
"10234_3",0.4711453893511954
"10234_9",0.7711250930248308
"10235_10",0.5917055679588675
"10235_3",0.5307489344428671
"10236_10",0.5866991407888519
"10236_4",0.527230904539613
"10237_10",0.5947500169136067
"10237_3",0.5234422569514929
"10238_2",0.5879845747919641
"10238_7",0.6289154996279022
"10239_1",0.47310736756647165
"10239_9",0.6136932548542061
"1023_10",0.6206616602394981
"1023_3",0.5373790677220769
"10240_1",0.40775319667140375
"10240_10",0.6002976794533535
"10241_1",0.42284013260266645
"10241_10",0.6370340301738734
"10242_2",0.46877748460862023
"10242_8",0.639672552601314
"10243_2",0.3934104593735215
"10243_9",0.6836479263919912
"10244_2",0.4890738109735483
"10244_7",0.6902104052499846
"10245_4",0.541979568364794
"10245_9",0.6194438806576024
"10246_2",0.4718895879845759
"10246_9",0.6563155402205547
"10247_1",0.5555781070292957
"10247_10",0.5956295243894202
"10248_1",0.5193829916785074
"10248_9",0.6042892903051228
"10249_1",0.44557201813138597
"10249_8",0.646505649144173
"1024_4",0.4718219335633596
"1024_9",0.6097692984236533
"10250_10",0.6104458426358177
"10250_4",0.5180975576753953
"10251_10",0.6040186726202571
"10251_3",0.5249983086394708
"10252_1",0.47818144915770366
"10252_10",0.6354779784858955
"10253_3",0.4401596644340717
"10253_7",0.6262769772004615
"10254_1",0.4775049049455392
"10254_8",0.636492794804142
"10255_1",0.5806102428793735
"10255_10",0.602868547459578
"10256_10",0.6009065692443014
"10256_4",0.5034165482714308
"10257_10",0.7435897435897454
"10257_3",0.5111291522901034
"10258_1",0.5172857046207983
"10258_8",0.6015831134564658
"10259_10",0.5407617887828982
"10259_3",0.4840673838035327
"1025_10",0.6451525607198446
"1025_3",0.5334551112915241
"10260_1",0.5581489750355199
"10260_10",0.6040186726202571
"10261_1",0.48305256748528635
"10261_8",0.581151478249105
"10262_4",0.47317502198768785
"10262_7",0.5952235978621216
"10263_3",0.5346052364522034
"10263_7",0.6561125769569056
"10264_2",0.4971923415195195
"10264_8",0.6136932548542061
"10265_3",0.5045666734321099
"10265_9",0.5802719707732914
"10266_1",0.44523374602530386
"10266_7",0.6268182125701929
"10267_4",0.5681618293755509
"10267_7",0.5626818212570203
"10268_3",0.4868412150734064
"10268_7",0.6094310263175712
"10269_4",0.5230363304241945
"10269_8",0.6514444218929721
"1026_10",0.6121372031662283
"1026_2",0.516000270617686
"10270_1",0.4706041539814638
"10270_10",0.6111223868479819
"10271_1",0.5780393748731493
"10271_8",0.6515120763141886
"10272_1",0.4005818280224621
"10272_7",0.6477234287260686
"10273_1",0.5680941749543346
"10273_10",0.580204316352075
"10274_2",0.4541641296258722
"10274_8",0.5724240579121859
"10275_3",0.5433326567891225
"10275_9",0.5914349502740018
"10276_1",0.4063324538258588
"10276_8",0.558487247141602
"10277_10",0.5995534808199731
"10277_2",0.5079493944929313
"10278_4",0.4990866653135793
"10278_7",0.6046952168324214
"10279_4",0.5357553616128827
"10279_9",0.6107164603206833
"1027_4",0.5533455111291536
"1027_9",0.5688383735877154
"10280_4",0.48109058927000986
"10280_8",0.5550368716595643
"10281_4",0.497124687098303
"10281_9",0.6102428793721684
"10282_10",0.5906230972194046
"10282_2",0.5335904201339571
"10283_1",0.5379203030918083
"10283_10",0.5831811108855978
"10284_1",0.37352005953589185
"10284_9",0.5657262702117597
"10285_1",0.5709356606454244
"10285_9",0.6335160002706192
"10286_10",0.5593667546174156
"10286_3",0.5559163791353778
"10287_1",0.4812935525336593
"10287_10",0.5986063189229429
"10288_1",0.5541573641837507
"10288_8",0.6228942561396401
"10289_1",0.5987416277653759
"10289_9",0.6191732629727367
"1028_10",0.6045599079899885
"1028_4",0.5392057370949204
"10290_1",0.3953047831675807
"10290_10",0.7509640755023357
"10291_3",0.4480752317163938
"10291_9",0.7594885325756057
"10292_10",0.6320952574250741
"10292_2",0.40301738718625346
"10293_1",0.5132264393478126
"10293_9",0.6490088627291808
"10294_2",0.47182193356335955
"10294_9",0.5921114944861661
"10295_1",0.5352141262431512
"10295_10",0.6258033962519465
"10296_1",0.5300723902307029
"10296_8",0.5917732223800839
"10297_1",0.3734524051146752
"10297_10",0.6443407076652474
"10298_1",0.4698599553480831
"10298_9",0.5809485149854556
"10299_1",0.4146539476354794
"10299_10",0.6144374534875868
"1029_10",0.6079426290508099
"1029_2",0.45558487247141716
"102_4",0.5273662133820458
"102_8",0.5720181313848873
"10300_1",0.4958392530951911
"10300_10",0.5666057776875733
"10301_10",0.6113253501116311
"10301_2",0.5235099113727094
"10302_3",0.5650497259995954
"10302_7",0.5555104526080793
"10303_3",0.4595088289019699
"10303_9",0.6242473445639687
"10304_2",0.5242541100060901
"10304_7",0.6307421690007456
"10305_1",0.5938705094377931
"10305_10",0.6689669169880267
"10306_1",0.41140653541709066
"10306_8",0.5929910019619796
"10307_2",0.5622758947297218
"10307_7",0.5956971788106366
"10308_1",0.4909004803463918
"10308_10",0.625871050673163
"10309_2",0.53183140518233
"10309_8",0.6485352817806659
"1030_2",0.49759826804681817
"1030_9",0.6215411677153115
"10310_1",0.4152628374264274
"10310_8",0.5649144171571626
"10311_1",0.5616670049387741
"10311_10",0.5957648332318531
"10312_1",0.562275894729722
"10312_9",0.5800690075096421
"10313_1",0.534402273188554
"10313_10",0.5898112441648075
"10314_1",0.48156417021852505
"10314_9",0.5927203842771138
"10315_1",0.570056153169611
"10315_10",0.656180231378122
"10316_1",0.55341316555037
"10316_10",0.5996211352411894
"10317_1",0.5044313645896771
"10317_10",0.553886746498885
"10318_1",0.48860023002503333
"10318_8",0.6036127460929587
"10319_1",0.4043704756105822
"10319_8",0.5275015222244785
"1031_1",0.4288613760909285
"1031_10",0.6085515188417577
"10320_1",0.4587646302685895
"10320_10",0.6456261416683593
"10321_1",0.4687098301874038
"10321_10",0.6030715107232271
"10322_1",0.3308977741695429
"10322_9",0.5677559028482525
"10323_10",0.5563223056626763
"10323_2",0.5892700087950761
"10324_1",0.32832690616331867
"10324_8",0.5700561531696109
"10325_2",0.5019958054258858
"10325_9",0.5701238075908274
"10326_1",0.5010486435288558
"10326_10",0.6084838644205413
"10327_1",0.42338136797239795
"10327_7",0.5755361612881416
"10328_1",0.5237805290575752
"10328_10",0.6396725526013141
"10329_1",0.4584940125837236
"10329_10",0.6233678370881551
"1032_1",0.5536161288140191
"1032_10",0.6429876192409187
"10330_2",0.45382585751979
"10330_9",0.5726946755970516
"10331_1",0.36147757255936785
"10331_9",0.6196468439212517
"10332_1",0.5567958866111914
"10332_10",0.6077396657871605
"10333_1",0.4959745619376239
"10333_10",0.6026655841959286
"10334_1",0.4787903389486516
"10334_7",0.5766186320276042
"10335_1",0.55625465124146
"10335_7",0.6025979297747122
"10336_1",0.513429402611462
"10336_7",0.615722887490699
"10337_1",0.4846086191732641
"10337_10",0.6904133685136339
"10338_3",0.5309518977065163
"10338_9",0.5527366213382058
"10339_4",0.5569988498748406
"10339_8",0.632230566267507
"1033_2",0.5019958054258857
"1033_9",0.5793248088762615
"10340_1",0.5908937149042705
"10340_7",0.5527366213382058
"10341_2",0.5090318652323941
"10341_7",0.6201204248697667
"10342_1",0.45416412962587244
"10342_9",0.6045599079899886
"10343_1",0.49725999594073567
"10343_9",0.5843988904674935
"10344_4",0.5424531493133089
"10344_9",0.6265475948853272
"10345_3",0.5021987686895351
"10345_7",0.5744536905486787
"10346_4",0.4347473107367576
"10346_9",0.6012448413503837
"10347_1",0.47642243420607666
"10347_10",0.6421757661863218
"10348_1",0.50835532102023
"10348_10",0.5685677559028496
"10349_2",0.48136120695487566
"10349_8",0.6403490968134782
"1034_10",0.639063662810366
"1034_2",0.49306542182531743
"10350_1",0.543603274473988
"10350_9",0.6295243894188501
"10351_3",0.3953724375887975
"10351_8",0.5886611190041282
"10352_1",0.516135579460119
"10352_10",0.577362830660985
"10353_10",0.5605845341993112
"10353_2",0.427305324402951
"10354_4",0.5356200527704498
"10354_7",0.5588255192476842
"10355_10",0.500913334686423
"10355_4",0.5651173804208118
"10356_1",0.48562343549151055
"10356_7",0.5679588661119016
"10357_2",0.3894188485217519
"10357_7",0.33718963534267077
"10358_3",0.5259454705365008
"10358_7",0.5547662539746985
"10359_1",0.4300791556728243
"10359_8",0.5720181313848873
"1035_3",0.5314254786550313
"1035_9",0.594005818280226
"10360_1",0.5384615384615398
"10360_9",0.5982680468168609
"10361_1",0.4791286110547337
"10361_9",0.6084162099993249
"10362_4",0.4593735200595371
"10362_7",0.6062512685203992
"10363_3",0.5139706379811934
"10363_7",0.5768215952912537
"10364_10",0.5874433394222327
"10364_2",0.5229010215817615
"10365_1",0.42926730261822726
"10365_7",0.5722210946485367
"10366_3",0.5377173398281591
"10366_8",0.5113321155537526
"10367_3",0.5450240173195331
"10367_8",0.6563155402205548
"10368_3",0.5202624991543209
"10368_8",0.6475881198836357
"10369_4",0.5439415465800703
"10369_9",0.6251945064609986
"1036_10",0.5941411271226589
"1036_3",0.5311548609701656
"10370_10",0.579257154455045
"10370_3",0.4911710980312576
"10371_4",0.5483390839591379
"10371_8",0.6069278127325635
"10372_10",0.6967728841079779
"10372_4",0.5500304444895486
"10373_10",0.6201204248697666
"10373_2",0.4986130843650644
"10374_10",0.6028008930383614
"10374_3",0.5387998105676218
"10375_3",0.5166091604086339
"10375_8",0.6450849062986279
"10376_10",0.559907989987147
"10376_3",0.5390027738312712
"10377_2",0.5544279818686164
"10377_8",0.6657195047696383
"10378_4",0.4555172180502005
"10378_8",0.5425884581557417
"10379_3",0.500913334686423
"10379_9",0.6226236384547745
"1037_1",0.4990866653135794
"1037_10",0.6250591976185658
"10380_1",0.4814288613760921
"10380_7",0.6349367431161641
"10381_2",0.4091739395169484
"10381_8",0.568161829375551
"10382_10",0.5761450510790894
"10382_3",0.4967864149922209
"10383_1",0.4734456396725538
"10383_8",0.5789188823489628
"10384_1",0.48609701644002545
"10384_7",0.5833164197280306
"10385_1",0.490765171503959
"10385_10",0.5730329477031338
"10386_1",0.24971246870983077
"10386_7",0.5655233069481104
"10387_1",0.5260131249577172
"10387_9",0.5751978891820595
"10388_10",0.5946823624923903
"10388_4",0.5383938840403233
"10389_1",0.4239226033421295
"10389_7",0.6276977200460064
"1038_1",0.5491509370137351
"1038_10",0.5624112035721547
"10390_1",0.4784520668425694
"10390_7",0.6207969690819308
"10391_4",0.40376158581963423
"10391_9",0.5358906704553155
"10392_2",0.33110073743319224
"10392_8",0.5896082809011582
"10393_1",0.501251606792505
"10393_9",0.5669440497936553
"10394_1",0.5136323658751112
"10394_9",0.5824369122522169
"10395_10",0.48582639875516004
"10395_2",0.4542317840470886
"10396_4",0.5467153778499437
"10396_8",0.5423178404708761
"10397_1",0.5031459305865651
"10397_10",0.6803328597523864
"10398_1",0.532169677288412
"10398_10",0.7078005547662553
"10399_10",0.6055747243082349
"10399_2",0.529801772545837
"1039_1",0.5228333671605452
"1039_10",0.6040863270414736
"103_10",0.5802043163520749
"103_3",0.48805899465530184
"10400_4",0.5643055273662148
"10400_9",0.5118056965022675
"10401_1",0.5370407956159948
"10401_7",0.5986739733441594
"10402_3",0.5777687571882836
"10402_8",0.5996887896624057
"10403_10",0.5938705094377931
"10403_4",0.5171503957783653
"10404_4",0.5436709288952045
"10404_9",0.5852783979433069
"10405_4",0.559434409038632
"10405_7",0.6270888302550586
"10406_1",0.5109261890264541
"10406_8",0.590352479534539
"10407_10",0.6748528516338559
"10407_2",0.5278397943305608
"10408_10",0.6361545226980597
"10408_2",0.5418442595223611
"10409_10",0.5707326973817751
"10409_2",0.6046952168324214
"1040_4",0.49638048846492216
"1040_9",0.6381841553345525
"10410_1",0.4870441783370555
"10410_10",0.5970502672349652
"10411_10",0.5982680468168609
"10411_3",0.4872471416007047
"10412_2",0.5079493944929313
"10412_8",0.6222177119274759
"10413_3",0.5024017319531844
"10413_8",0.664569379608959
"10414_1",0.5124822407144318
"10414_10",0.6597659157025927
"10415_3",0.5586902104052512
"10415_7",0.5708680062242081
"10416_4",0.49827481225898246
"10416_9",0.6195115350788188
"10417_2",0.42338136797239845
"10417_7",0.5864961775252026
"10418_1",0.4449631283404381
"10418_8",0.6276300656247901
"10419_4",0.6144374534875867
"10419_8",0.6250591976185658
"1041_10",0.6032068195656599
"1041_2",0.4565996887896634
"10420_3",0.5038224747987293
"10420_9",0.6559096136932563
"10421_4",0.4810229348487936
"10421_8",0.5799336986672092
"10422_3",0.371219809214533
